xShift,crossingAngle,axialRotation,zShift,energy
7.5,-35.0,-96.6667,3.7,1.573467
7.1,-39.0,-60.0,2.25,-12.217277
6.5,-43.0,-71.6667,1.975,2.165221
7.1,-43.0,-73.3333,4.25,-10.205282
7.5,-39.0,-70.0,2.4,-6.989842
7.3,-43.0,-70.0,6.45,-5.508681
7.5,-39.0,-66.6667,3.25,-7.108758
6.9,-43.0,-98.3333,5.975,-7.911782
7.1,-45.0,-50.0,3.45,-8.589031
6.7,-35.0,-76.6667,3.4,-14.146119
7.5,-39.0,-100.0,2.85,0.143361
6.9,-43.0,-71.6667,3.325,-12.762407
6.9,-45.0,-88.3333,5.825,-10.687542
6.7,-37.0,-65.0,0.975,-8.28746
6.9,-43.0,-65.0,5.025,-9.179136
7.1,-45.0,-66.6667,1.9,-12.652755
7.5,-41.0,-70.0,3.75,-6.694263
7.5,-45.0,-61.6667,3.175,-8.813427
6.5,-43.0,-60.0,3.6,-18.001677
7.3,-37.0,-83.3333,5.75,-6.528757
7.5,-43.0,-85.0,5.325,-5.4209
6.9,-41.0,-45.0,2.025,-15.457304
7.5,-35.0,-50.0,3.45,-7.780463
6.5,-45.0,-70.0,2.4,-17.289081
6.7,-43.0,-98.3333,5.975,-6.806628
6.7,-41.0,-60.0,2.25,-17.326698
7.3,-37.0,-110.0,5.7,6.125998
7.3,-43.0,-93.3333,4.55,-5.266919
6.7,-45.0,-93.3333,5.9,-11.767756
7.5,-35.0,-83.3333,1.7,3.810861
6.7,-43.0,-45.0,2.025,-15.855392
7.5,-41.0,-38.3333,3.725,-0.584411
7.1,-43.0,-53.3333,1.25,-14.425722
6.5,-45.0,-85.0,3.975,-9.324164
7.5,-45.0,-80.0,6.6,-5.38536
7.3,-37.0,-93.3333,4.55,-1.422937
7.5,-41.0,-136.667,7.0,-2.446229
6.7,-35.0,-68.3333,1.475,-6.513355
6.5,-41.0,-63.3333,2.75,-19.288043
6.7,-45.0,-53.3333,2.6,-18.440363
6.7,-39.0,-66.6667,4.6,-15.015845
7.5,-37.0,-78.3333,1.625,-2.710903
6.5,-37.0,-40.0,0.6,-16.743853
7.1,-41.0,-66.6667,5.95,0.170479
7.5,-41.0,-53.3333,3.95,-7.289388
6.9,-45.0,-75.0,5.175,-12.076455
7.5,-45.0,-93.3333,5.9,-4.998311
7.1,-39.0,-90.0,5.4,-8.175475
7.3,-37.0,-71.6667,6.025,-7.438652
7.5,-39.0,-35.0,3.225,0.378734
7.5,-43.0,-25.0,0.375,-8.541703
7.5,-43.0,-70.0,6.45,-5.528957
7.5,-41.0,-80.0,3.9,-6.012503
6.9,-39.0,-53.3333,1.25,-16.148913
7.3,-35.0,-90.0,5.4,-5.755026
6.7,-45.0,-50.0,0.75,-19.014196
7.5,-41.0,-36.6667,2.8,-9.539601
6.9,-43.0,-73.3333,4.25,-12.573037
7.5,-43.0,-46.6667,1.6,-10.80251
7.1,-37.0,-46.6667,1.6,-14.217427
7.5,-39.0,-81.6667,4.825,-5.571132
7.3,-43.0,-66.6667,3.25,-9.045093
7.1,-39.0,-41.6667,1.525,-14.875838
7.5,-41.0,-100.0,4.2,-2.066355
7.5,-35.0,-96.6667,2.35,1.54438
6.7,-39.0,-35.0,0.525,-13.33701
7.1,-39.0,-48.3333,1.175,-14.826683
7.5,-35.0,-43.3333,1.1,-9.803581
6.7,-45.0,-41.6667,1.525,-13.042295
7.1,-35.0,-76.6667,4.75,-9.886578
7.3,-43.0,-50.0,0.75,-12.400169
6.9,-39.0,-61.6667,4.525,-9.169337
6.5,-39.0,-41.6667,1.525,-5.414872
6.9,-37.0,-46.6667,1.6,-16.193435
7.3,-43.0,-95.0,6.825,-5.577328
6.5,-41.0,-83.3333,5.75,-14.904611
7.5,-35.0,-50.0,2.1,-9.537972
7.1,-43.0,-70.0,3.75,-10.56061
7.3,-35.0,-110.0,4.35,6.429387
7.5,-37.0,-116.667,5.35,-3.11664
7.5,-39.0,-115.0,4.425,-6.746687
7.5,-37.0,-73.3333,1.55,-6.325872
7.5,-45.0,-80.0,1.2,-0.567063
7.3,-45.0,-43.3333,3.8,1.800248
7.3,-43.0,-100.0,4.2,6.19963
6.9,-35.0,-65.0,0.975,-8.89486
6.7,-37.0,-66.6667,4.6,-15.088038
7.1,-39.0,-58.3333,4.025,-10.147356
6.5,-45.0,-80.0,6.6,-12.552125
7.5,-39.0,-83.3333,4.4,-5.628788
6.7,-45.0,-81.6667,3.475,-9.27522
7.1,-43.0,-91.6667,4.975,-8.071373
7.3,-39.0,-61.6667,4.525,-8.694703
7.1,-39.0,-30.0,0.45,-8.359967
6.5,-37.0,-73.3333,4.25,-17.564947
6.7,-39.0,-60.0,3.6,-16.41478
7.3,-43.0,-76.6667,2.05,-5.505015
7.5,-41.0,-46.6667,2.95,-9.570473
6.7,-35.0,-75.0,6.525,-3.465359
7.5,-37.0,-63.3333,4.1,-7.390496
6.5,-43.0,-51.6667,1.675,-21.447351
7.1,-45.0,-70.0,5.1,-10.129502
7.1,-39.0,-81.6667,4.825,-9.36407
6.5,-41.0,-85.0,5.325,-15.276688
7.5,-41.0,-35.0,3.225,-3.19392
7.5,-39.0,-71.6667,4.675,-6.399872
7.5,-43.0,-80.0,1.2,-0.350377
7.5,-41.0,-93.3333,1.85,1.635922
7.5,-35.0,-83.3333,4.4,-5.329817
7.1,-39.0,-65.0,2.325,-11.519678
6.5,-45.0,-66.6667,3.25,-18.316459
7.3,-37.0,-48.3333,3.875,5.306031
6.9,-45.0,-86.6667,4.9,-11.100263
6.9,-37.0,-81.6667,4.825,-11.615336
6.5,-37.0,-73.3333,2.9,-16.666851
7.5,-39.0,-80.0,1.2,1.151143
7.5,-39.0,-93.3333,3.2,2.731722
6.5,-37.0,-78.3333,5.675,-15.087784
7.1,-41.0,-105.0,6.975,-5.409588
6.9,-39.0,-58.3333,2.675,-15.009935
6.9,-39.0,-75.0,3.825,-12.711622
7.5,-43.0,-46.6667,2.95,-10.117168
7.3,-45.0,-98.3333,5.975,-6.120704
7.3,-39.0,-125.0,5.925,7.067801
7.3,-39.0,-53.3333,2.6,-10.713661
7.3,-43.0,-55.0,0.825,-12.088534
7.3,-35.0,-81.6667,4.825,-7.052195
7.1,-41.0,-38.3333,2.375,-1.838337
7.3,-45.0,-110.0,5.7,1.997748
6.7,-43.0,-100.0,6.9,-10.217385
6.9,-43.0,-50.0,2.1,-16.694499
7.5,-39.0,-105.0,5.625,-3.316404
7.1,-43.0,-100.0,6.9,-6.862229
7.3,-35.0,-41.6667,2.875,-2.506828
7.3,-39.0,-90.0,5.4,-6.382395
7.3,-39.0,-78.3333,1.625,9.24122
6.5,-37.0,-65.0,3.675,-19.112931
6.9,-35.0,-70.0,6.45,8.806749
7.1,-37.0,-106.667,6.55,0.085856
7.3,-35.0,-73.3333,2.9,-8.583424
7.3,-43.0,-58.3333,4.025,-9.1085
6.7,-39.0,-85.0,3.975,-3.362619
6.5,-41.0,-68.3333,2.825,-18.544131
7.3,-37.0,-100.0,6.9,-4.26404
7.5,-43.0,-60.0,6.3,0.129338
6.5,-43.0,-98.3333,5.975,0.334743
6.9,-43.0,-58.3333,4.025,-11.061872
7.3,-35.0,-96.6667,5.05,-0.240728
7.5,-43.0,-75.0,5.175,-6.066248
7.1,-43.0,-85.0,5.325,-9.00289
7.5,-39.0,-51.6667,1.675,-9.994179
7.5,-43.0,-111.667,6.625,-1.781091
6.9,-37.0,-40.0,1.95,7.436035
6.5,-39.0,-68.3333,4.175,-17.851466
6.9,-45.0,-71.6667,3.325,-12.940506
7.3,-45.0,-71.6667,6.025,-7.491668
6.5,-39.0,-60.0,0.9,-16.248231
7.1,-37.0,-85.0,5.325,-8.652535
7.5,-37.0,-65.0,6.375,-4.063969
7.1,-45.0,-90.0,5.4,-8.670519
6.7,-43.0,-65.0,5.025,-5.685675
7.5,-35.0,-86.6667,4.9,-4.794256
7.5,-45.0,-40.0,3.3,-9.098116
6.7,-43.0,-76.6667,6.1,-12.901593
7.3,-43.0,-86.6667,6.25,-6.521485
7.1,-35.0,-90.0,5.4,-7.403847
6.5,-45.0,-60.0,3.6,-18.022568
7.5,-37.0,-81.6667,2.125,-1.148794
6.9,-37.0,-58.3333,2.675,-15.436693
6.7,-39.0,-91.6667,6.325,-11.923285
7.5,-43.0,-53.3333,5.3,0.775896
7.3,-37.0,-108.333,4.775,5.38938
7.3,-39.0,-51.6667,4.375,7.561844
7.3,-37.0,-36.6667,1.45,-12.792112
7.5,-41.0,-88.3333,3.125,-0.892842
7.5,-41.0,-60.0,0.9,-10.000221
7.5,-39.0,-125.0,5.925,-4.054162
6.7,-45.0,-86.6667,6.25,-12.808956
7.5,-35.0,-65.0,0.975,-7.785345
6.9,-35.0,-101.667,6.475,-1.166547
7.5,-43.0,-63.3333,5.45,-5.926151
7.3,-43.0,-30.0,1.8,-4.822937
7.3,-41.0,-51.6667,3.025,-10.559142
7.5,-39.0,-31.6667,2.725,-1.423306
7.3,-45.0,-115.0,4.425,-4.790192
7.3,-45.0,-56.6667,1.75,-11.756894
7.5,-35.0,-98.3333,5.975,-3.192125
7.1,-39.0,-68.3333,1.475,-10.318406
7.5,-39.0,-131.667,6.925,-0.260094
7.5,-35.0,-30.0,0.45,-13.2178
7.1,-37.0,-46.6667,2.95,0.344343
7.5,-41.0,-96.6667,3.7,-0.112846
7.5,-39.0,-85.0,2.625,-0.330029
6.5,-39.0,-78.3333,2.975,4.506032
6.9,-41.0,-98.3333,5.975,-7.518764
6.9,-41.0,-85.0,6.675,-10.325189
6.7,-41.0,-75.0,3.825,-15.145199
7.5,-37.0,-115.0,5.775,-0.63783
7.1,-35.0,-71.6667,4.675,-10.606631
6.5,-43.0,-93.3333,5.9,-12.885218
6.9,-37.0,-68.3333,5.525,-9.221007
6.7,-37.0,-71.6667,1.975,-7.603538
7.1,-39.0,-68.3333,4.175,-10.952708
7.3,-41.0,-88.3333,5.825,-6.474185
7.3,-45.0,-40.0,0.6,-12.548504
7.5,-45.0,-55.0,3.525,-9.216965
6.7,-37.0,-75.0,3.825,-15.482548
7.3,-45.0,-103.333,6.05,-4.919238
7.1,-41.0,-35.0,1.875,-1.543045
6.9,-41.0,-68.3333,2.825,-13.294247
7.3,-39.0,-75.0,3.825,-8.134485
6.9,-43.0,-80.0,6.6,-10.714294
7.5,-35.0,-118.333,6.275,2.071583
7.3,-45.0,-65.0,2.325,-10.817583
7.5,-37.0,-93.3333,5.9,-4.018296
7.5,-43.0,-43.3333,2.45,-10.893853
7.1,-45.0,-76.6667,2.05,2.016277
6.5,-41.0,-73.3333,2.9,-16.583409
7.3,-41.0,-28.3333,0.875,-5.230975
7.1,-35.0,-50.0,2.1,-13.34342
6.9,-43.0,-88.3333,5.825,-10.627446
6.9,-35.0,-73.3333,4.25,-13.136194
6.7,-45.0,-55.0,0.825,-18.492251
6.9,-43.0,-58.3333,1.325,-16.100989
7.1,-41.0,-53.3333,2.6,-13.038911
7.3,-45.0,-111.667,5.275,-0.244414
7.1,-37.0,-70.0,2.4,-10.9439
7.3,-41.0,-45.0,3.375,-3.430612
6.5,-39.0,-75.0,5.175,-15.895721
7.1,-43.0,-60.0,3.6,-11.567983
6.7,-39.0,-75.0,3.825,-15.31998
6.9,-43.0,-91.6667,6.325,-10.02783
6.5,-39.0,-48.3333,2.525,-1.770555
7.5,-45.0,-51.6667,1.675,-10.18124
7.3,-41.0,-40.0,0.6,-13.522957
6.7,-37.0,-78.3333,2.975,-2.923276
6.7,-43.0,-71.6667,6.025,-4.604439
6.5,-35.0,-68.3333,4.175,-18.266273
6.7,-37.0,-85.0,5.325,-13.296716
7.3,-45.0,-66.6667,4.6,-8.561978
7.3,-41.0,-63.3333,5.45,-5.086357
7.1,-35.0,-80.0,5.25,-9.203367
6.7,-39.0,-76.6667,4.75,-14.750087
6.5,-41.0,-70.0,2.4,-16.80208
6.9,-39.0,-75.0,6.525,-9.014095
7.1,-45.0,-78.3333,2.975,-9.383509
7.3,-35.0,-66.6667,1.9,-9.477377
7.3,-35.0,-41.6667,1.525,-11.962421
7.5,-37.0,-76.6667,6.1,-5.260263
7.1,-39.0,-43.3333,1.1,-15.674053
7.1,-37.0,-61.6667,4.525,-9.656669
7.1,-45.0,-75.0,6.525,-8.335438
7.1,-45.0,-105.0,5.625,6.402716
7.5,-45.0,-103.333,3.35,-3.733619
7.1,-41.0,-65.0,3.675,-11.21413
7.3,-35.0,-46.6667,2.95,-6.65956
7.1,-39.0,-38.3333,2.375,1.646646
7.5,-37.0,-70.0,1.05,-7.034066
6.7,-35.0,-56.6667,1.75,-15.710396
6.5,-43.0,-45.0,0.675,-21.824183
6.7,-37.0,-48.3333,2.525,-3.85778
7.3,-35.0,-85.0,3.975,-5.928061
6.7,-45.0,-43.3333,2.45,5.428709
7.3,-35.0,-86.6667,4.9,-6.374263
7.1,-41.0,-76.6667,6.1,-9.207024
7.5,-39.0,-45.0,0.675,-11.430032
7.1,-45.0,-80.0,2.55,2.468519
7.1,-45.0,-66.6667,3.25,-11.502437
7.1,-45.0,-83.3333,3.05,1.248541
7.5,-45.0,-106.667,2.5,-6.557972
7.5,-37.0,-133.333,6.5,-4.677813
7.3,-35.0,-123.333,5.0,1.597466
7.3,-39.0,-78.3333,4.325,-7.758202
6.5,-43.0,-68.3333,4.175,-17.448602
7.1,-45.0,-96.6667,6.4,-7.654169
6.9,-45.0,-73.3333,2.9,-12.868522
6.5,-41.0,-61.6667,1.825,-19.491273
7.1,-41.0,-60.0,4.95,3.185587
7.5,-39.0,-103.333,4.7,-2.610935
7.3,-39.0,-90.0,6.75,-5.438526
7.3,-45.0,-105.0,2.925,8.890183
7.3,-39.0,-80.0,2.55,-3.321452
7.3,-45.0,-48.3333,3.875,-2.62668
7.1,-43.0,-86.6667,3.55,1.557156
7.3,-37.0,-31.6667,1.375,-9.548107
6.7,-39.0,-65.0,5.025,-4.759912
7.1,-41.0,-53.3333,3.95,-0.006822
6.5,-39.0,-66.6667,3.25,-19.131424
7.5,-35.0,-70.0,5.1,-6.437464
6.9,-43.0,-68.3333,4.175,-13.050624
7.1,-45.0,-41.6667,1.525,-14.205746
6.7,-37.0,-71.6667,3.325,-16.139465
7.1,-39.0,-56.6667,4.45,4.50949
7.3,-39.0,-25.0,0.375,-1.91723
6.9,-37.0,-88.3333,5.825,-10.223245
6.9,-41.0,-90.0,5.4,-10.375805
7.3,-43.0,-28.3333,2.225,1.023071
6.9,-35.0,-91.6667,4.975,1.028161
6.9,-43.0,-68.3333,5.525,-8.718052
7.3,-43.0,-35.0,1.875,-10.048911
6.9,-43.0,-36.6667,1.45,-1.165556
7.3,-39.0,-86.6667,3.55,-2.22414
6.9,-35.0,-85.0,6.675,-9.963266
7.3,-35.0,-58.3333,5.375,9.595367
7.3,-35.0,-100.0,5.55,-1.312281
6.5,-43.0,-63.3333,4.1,-17.013977
7.3,-41.0,-43.3333,2.45,-11.415371
6.7,-43.0,-73.3333,4.25,-15.063513
7.5,-39.0,-68.3333,2.825,-7.029519
7.5,-37.0,-28.3333,2.225,3.86609
7.3,-37.0,-81.6667,3.475,-6.837112
7.1,-37.0,-80.0,3.9,-9.551325
6.9,-41.0,-81.6667,4.825,-11.684626
7.1,-35.0,-100.0,5.55,7.538548
6.7,-37.0,-35.0,0.525,-12.602667
7.1,-37.0,-75.0,5.175,-9.894082
6.9,-35.0,-93.3333,5.9,-8.245467
7.3,-41.0,-85.0,6.675,-6.177211
6.9,-45.0,-70.0,5.1,-12.179267
6.5,-37.0,-45.0,0.675,3.260724
7.1,-35.0,-73.3333,2.9,-10.661117
6.5,-41.0,-90.0,6.75,-13.734162
7.3,-39.0,-61.6667,5.875,6.482198
7.3,-35.0,-55.0,2.175,-11.082572
7.3,-37.0,-86.6667,3.55,-1.02762
7.3,-39.0,-45.0,2.025,-12.279343
7.3,-37.0,-51.6667,1.675,-11.415312
7.5,-39.0,-116.667,5.35,-3.68185
7.5,-39.0,-123.333,6.35,-0.074566
7.1,-37.0,-35.0,1.875,0.943867
6.9,-45.0,-61.6667,4.525,-10.292391
7.1,-39.0,-78.3333,5.675,-9.300701
7.1,-35.0,-71.6667,1.975,-9.669401
7.3,-37.0,-48.3333,1.175,-11.948933
7.5,-43.0,-60.0,2.25,-9.314887
6.7,-35.0,-80.0,5.25,-14.099827
7.1,-39.0,-75.0,2.475,-8.80521
6.9,-35.0,-55.0,3.525,-6.087984
7.5,-41.0,-110.0,3.0,-6.60894
7.3,-39.0,-55.0,3.525,-9.64744
6.9,-37.0,-63.3333,2.75,-14.728707
6.7,-43.0,-71.6667,1.975,-7.164331
6.9,-39.0,-103.333,6.05,8.271392
7.1,-43.0,-83.3333,4.4,-9.333494
7.5,-39.0,-91.6667,6.325,-4.068537
7.5,-37.0,-28.3333,0.875,-11.426736
7.1,-45.0,-91.6667,6.325,-8.12067
7.1,-39.0,-46.6667,2.95,-3.813275
6.7,-39.0,-71.6667,3.325,-15.843346
7.5,-35.0,-91.6667,3.625,0.613034
7.3,-39.0,-81.6667,6.175,-6.609411
7.1,-43.0,-68.3333,2.825,-11.105979
7.3,-45.0,-100.0,4.2,4.150064
7.1,-41.0,-66.6667,4.6,-10.73957
7.3,-45.0,-71.6667,4.675,-8.178727
7.5,-35.0,-95.0,4.125,-0.224022
7.5,-37.0,-98.3333,4.625,-2.058276
7.3,-39.0,-95.0,6.825,-4.999231
6.5,-43.0,-56.6667,1.75,-20.827598
7.5,-45.0,-91.6667,2.275,2.24545
7.5,-43.0,-96.6667,5.05,-4.982718
7.5,-45.0,-63.3333,4.1,-7.538638
7.3,-35.0,-50.0,0.75,-7.498224
7.5,-39.0,-68.3333,4.175,-6.797588
7.3,-43.0,-96.6667,5.05,-5.49452
7.3,-45.0,-111.667,6.625,5.323951
6.7,-37.0,-60.0,2.25,-18.051572
7.1,-41.0,-96.6667,6.4,-7.251266
7.5,-43.0,-48.3333,1.175,-10.609525
6.5,-45.0,-76.6667,3.4,-16.449903
6.5,-43.0,-60.0,0.9,-19.012194
7.5,-41.0,-60.0,2.25,-8.686965
7.3,-41.0,-60.0,2.25,-10.352652
7.1,-45.0,-85.0,3.975,-8.720393
6.9,-45.0,-50.0,0.75,-16.519901
6.9,-41.0,-40.0,1.95,-5.450132
7.1,-39.0,-46.6667,1.6,-14.778017
7.3,-37.0,-123.333,5.0,-0.974584
7.1,-39.0,-33.3333,0.95,-11.08541
6.5,-39.0,-75.0,2.475,2.802903
7.5,-35.0,-68.3333,1.475,-7.406223
7.5,-39.0,-50.0,3.45,-7.889481
6.9,-37.0,-75.0,6.525,-8.773835
7.5,-43.0,-36.6667,1.45,-11.106174
7.3,-37.0,-75.0,3.825,-8.181803
6.5,-43.0,-60.0,2.25,-19.890982
6.9,-35.0,-95.0,5.475,1.018682
7.1,-45.0,-123.333,5.0,9.859055
7.3,-41.0,-41.6667,2.875,-7.509876
6.7,-45.0,-85.0,6.675,-12.706201
6.7,-37.0,-85.0,6.675,-12.349336
6.5,-39.0,-90.0,5.4,-13.384865
7.3,-41.0,-101.667,6.475,-5.08078
7.1,-41.0,-63.3333,1.4,-12.584852
6.5,-39.0,-91.6667,4.975,3.286676
7.3,-45.0,-73.3333,2.9,-9.361915
6.7,-45.0,-46.6667,1.6,-19.005174
7.5,-37.0,-101.667,5.125,-2.716744
7.5,-37.0,-41.6667,2.875,-8.398612
7.5,-39.0,-73.3333,1.55,-6.564373
7.3,-43.0,-65.0,2.325,-10.213234
7.5,-43.0,-73.3333,5.6,-6.095282
7.5,-35.0,-100.0,6.9,-2.452473
6.9,-37.0,-91.6667,4.975,-3.880455
7.5,-39.0,-76.6667,2.05,-5.635309
7.5,-35.0,-56.6667,1.75,-8.786033
7.5,-41.0,-65.0,2.325,-7.950195
7.1,-39.0,-63.3333,2.75,-11.715256
6.9,-39.0,-45.0,2.025,-14.245958
6.7,-43.0,-73.3333,5.6,-13.479442
7.1,-41.0,-55.0,3.525,-10.977077
7.1,-45.0,-51.6667,1.675,-14.262361
6.9,-35.0,-81.6667,4.825,-11.55467
6.7,-39.0,-68.3333,1.475,-9.214969
7.1,-39.0,-58.3333,1.325,-13.022929
6.7,-39.0,-105.0,6.975,-2.516169
7.3,-43.0,-115.0,5.775,6.15826
7.1,-35.0,-65.0,3.675,-11.902674
6.5,-35.0,-70.0,5.1,-14.303467
6.7,-43.0,-55.0,2.175,-18.486423
6.9,-35.0,-98.3333,5.975,0.084114
7.5,-35.0,-23.3333,0.8,-5.310268
7.5,-35.0,-48.3333,2.525,-9.479983
6.9,-41.0,-60.0,3.6,-13.993553
6.7,-37.0,-75.0,6.525,-6.561751
7.5,-43.0,-60.0,3.6,-7.929786
6.7,-35.0,-66.6667,4.6,-15.16343
6.7,-43.0,-58.3333,2.675,-17.443891
7.3,-39.0,-53.3333,1.25,-11.893541
7.1,-43.0,-61.6667,3.175,-11.729971
7.5,-43.0,-36.6667,2.8,-9.978821
7.5,-43.0,-101.667,5.125,-4.400253
6.5,-37.0,-78.3333,2.975,8.708984
6.7,-39.0,-76.6667,3.4,-14.33
6.5,-43.0,-66.6667,4.6,-15.910361
7.1,-43.0,-55.0,3.525,-11.393734
6.9,-35.0,-61.6667,4.525,-7.999152
7.5,-45.0,-66.6667,5.95,-5.688313
7.5,-35.0,-86.6667,2.2,5.077247
7.1,-41.0,-46.6667,1.6,-15.041485
7.3,-35.0,-40.0,0.6,-7.492209
7.5,-35.0,-80.0,3.9,-5.835315
7.5,-45.0,-91.6667,4.975,-5.546973
7.5,-35.0,-101.667,6.475,-2.717144
7.3,-39.0,-70.0,3.75,-8.599791
7.3,-41.0,-121.667,5.425,1.173543
7.3,-41.0,-38.3333,2.375,-9.925738
6.7,-37.0,-55.0,0.825,-10.74053
7.1,-43.0,-105.0,6.975,-5.596181
7.5,-45.0,-46.6667,2.95,-10.411764
7.1,-39.0,-50.0,0.75,-14.335257
6.5,-37.0,-71.6667,3.325,-18.623863
6.5,-45.0,-70.0,3.75,-17.598455
7.5,-39.0,-38.3333,1.025,-12.120346
6.9,-37.0,-66.6667,3.25,-14.183539
7.5,-45.0,-93.3333,3.2,0.305237
7.1,-43.0,-68.3333,4.175,-10.668547
7.3,-45.0,-38.3333,1.025,-12.457914
7.5,-39.0,-111.667,6.625,-1.539329
7.3,-37.0,-71.6667,3.325,-8.602348
6.7,-39.0,-60.0,0.9,-16.099566
7.5,-39.0,-103.333,2.0,-2.812399
6.5,-45.0,-61.6667,4.525,-2.272359
7.5,-43.0,-76.6667,2.05,-6.948238
7.5,-39.0,-111.667,3.925,-5.970393
7.1,-35.0,-80.0,6.6,-8.163823
7.1,-39.0,-63.3333,1.4,-12.017079
6.9,-45.0,-83.3333,5.75,-11.181769
7.1,-41.0,-101.667,6.475,-6.199041
